"Source","Target","flights_count","flight_year"
"4VA8","KPHL","10.0","2021"
"24PA","PN66","1.0","2021"
"LSZH","LICZ","1.0","2021"
"KPHX","KPSP","51.0","2021"
"KCPS","KT67","1.0","2021"
"KORD","EDDM","4.0","2021"
"TX03","KGKY","2.0","2021"
"K5R4","AL01","1.0","2021"
"KEDC","6TS1","1.0","2021"
"KSDF","KPDX","18.0","2021"
"LSZH","OMDB","12.0","2021"
"WA07","KPAE","4.0","2021"
"KGOK","KGOK","9.0","2021"
"KJYO","WV15","1.0","2021"
"57CN","KMHR","1.0","2021"
"OKBK","OMDB","30.0","2021"
"EGCL","EGSN","1.0","2021"
"KFCH","KFAT","4.0","2021"
"LFPO","LFCR","1.0","2021"
"KCRQ","KOKB","4.0","2021"
"KAUN","KMCC","1.0","2021"
"K9D4","K9D4","9.0","2021"
"KPOC","KCMA","7.0","2021"
"EDBM","EDOM","1.0","2021"
"LIME","LROP","5.0","2021"
"KCDW","KHPN","3.0","2021"
"EDQT","EDFC","2.0","2021"
"KABQ","CO95","4.0","2021"
"KJFK","EGNX","4.0","2021"
"FL95","KFCM","1.0","2021"
"K5W8","4NC6","1.0","2021"
"KMGY","84OH","1.0","2021"
"KPHL","KRSW","42.0","2021"
"KDOV","KNZY","2.0","2021"
"EKCH","LROP","3.0","2021"
"ELLX","LFMN","3.0","2021"
"K2R4","KCEW","6.0","2021"
"KFYJ","KOAJ","2.0","2021"
"KPAE","KFAT","1.0","2021"
"EGCC","EGAA","4.0","2021"
"VABB","LFPG","5.0","2021"
"KCNO","KJWY","1.0","2021"
"KHPN","KN69","6.0","2021"
"RPLL","RJAA","2.0","2021"
"KSAT","KMCO","10.0","2021"
"OEDF","OTHH","6.0","2021"
"67KY","KORL","5.0","2021"
"KB19","KPSM","1.0","2021"
"KEDC","52TE","1.0","2021"
"KSTS","KPHX","7.0","2021"
"KGRB","KFLD","2.0","2021"
"KDEN","XS89","8.0","2021"
"KIND","01IA","2.0","2021"
"YMNG","YMMB","10.0","2021"
"KPHX","KATL","68.0","2021"
"KJAN","MS06","1.0","2021"
"KHSV","AL16","1.0","2021"
"WMSA","WMSA","24.0","2021"
"KGVL","KORL","1.0","2021"
"KMMU","49NY","1.0","2021"
"LFST","LFMD","1.0","2021"
"LFPG","EBLG","4.0","2021"
"KAPF","KMSP","3.0","2021"
"EDFM","LFPB","2.0","2021"
"LYBE","EDDS","1.0","2021"
"K84R","KEDC","2.0","2021"
"1NC5","KSOP","3.0","2021"
"KARB","5IN6","1.0","2021"
"55NY","KRSW","1.0","2021"
"ID00","KS78","1.0","2021"
"6FD2","6FD2","11.0","2021"
"YMMB","YFLI","1.0","2021"
"KDMW","9NC0","1.0","2021"
"KOAK","4MS7","2.0","2021"
"KSDL","KGYR","4.0","2021"
"LSGK","EGLF","1.0","2021"
"K5W4","94NC","4.0","2021"
"67KY","KLAS","4.0","2021"
"LKMT","LKPM","1.0","2021"
"KMKC","AL18","3.0","2021"
"XS24","XS89","1.0","2021"
"KGPI","KSDL","3.0","2021"
"KPTK","KPTK","55.0","2021"
"3FD6","KHWO","1.0","2021"
"LSZH","CYUL","2.0","2021"
"YELW","YMMB","3.0","2021"
"EDDC","LKMO","1.0","2021"
"ESSA","LKPR","4.0","2021"
"RKSI","OTHH","2.0","2021"
"EGFE","EIDW","2.0","2021"
"LSZG","LSGC","3.0","2021"
"KSDL","8TE7","1.0","2021"
"KDAL","KMAC","1.0","2021"
"KBDL","KLAS","2.0","2021"
"KDTO","TA22","1.0","2021"
"EGLM","EGLC","2.0","2021"
"KAUN","KSBP","1.0","2021"
"41TN","K5I4","1.0","2021"
"LIMP","LILE","1.0","2021"
"KFOK","KSGH","1.0","2021"
"57XS","KT74","3.0","2021"
"KPDX","KANE","1.0","2021"
"KDCA","OA16","8.0","2021"
"KPLU","KBLI","1.0","2021"
"0NC7","KCLT","1.0","2021"
"LTFM","SBGR","6.0","2021"
"K1J6","KX60","2.0","2021"
"LDPL","LSZH","1.0","2021"
"LFPN","LFGK","2.0","2021"
"YLED","YHSM","1.0","2021"
"CYOW","CYMX","5.0","2021"
"KMKY","KSPG","2.0","2021"
"KRSW","KK62","1.0","2021"
"7FD6","KGAI","1.0","2021"
"KBVS","KBLI","6.0","2021"
"LOWL","EDMF","2.0","2021"
"EDNX","EDMA","2.0","2021"
"EDDF","EBMB","2.0","2021"
"EDDB","EDDK","19.0","2021"
"KFUL","KEMT","6.0","2021"
"KCRQ","KEDU","1.0","2021"
"KAUS","KSDF","5.0","2021"
"KSUS","IA21","1.0","2021"
"KFDK","KPHL","2.0","2021"
"KBTL","28OH","1.0","2021"
"KADS","TS63","7.0","2021"
"EGTW","EGBP","3.0","2021"
"80GA","KPDK","1.0","2021"
"0II2","KC65","1.0","2021"
"KOMA","2FL0","1.0","2021"
"NY24","NY24","10.0","2021"
"KLNS","63PA","1.0","2021"
"KFLL","KMCI","7.0","2021"
"SEQM","KIAD","1.0","2021"
"KSDF","KOSU","6.0","2021"
"KMGY","KI73","1.0","2021"
"KPDX","KTTD","1.0","2021"
"KIAD","KFYJ","1.0","2021"
"KBED","KORH","2.0","2021"
"KSDL","KPRB","1.0","2021"
"KHGR","PA66","1.0","2021"
"KF45","K2IS","1.0","2021"
"67NJ","K1N7","5.0","2021"
"KTAN","KEWB","1.0","2021"
"KRNM","KF70","8.0","2021"
"KN40","KTTN","2.0","2021"
"KORD","MI58","11.0","2021"
"SKMA","MPMG","1.0","2021"
"KRVS","52KS","1.0","2021"
"KOPF","17FL","1.0","2021"
"KPBI","KPTK","9.0","2021"
"KAJO","KRAL","3.0","2021"
"K1C5","KRMY","1.0","2021"
"0IL8","4LL7","2.0","2021"
"KTMB","64GA","1.0","2021"
"KBUR","60CL","1.0","2021"
"20OK","95OK","1.0","2021"
"KLOT","KLOT","113.0","2021"
"KVNY","KIWA","2.0","2021"
"KSWF","KPGD","2.0","2021"
"EDDB","LTAC","2.0","2021"
"ESKN","ESCM","1.0","2021"
"NM49","KABQ","2.0","2021"
"KSBY","K5W8","1.0","2021"
"0PA6","PN14","1.0","2021"
"KAUS","KSDL","15.0","2021"
"1TN0","KJKA","1.0","2021"
"KISP","FD15","1.0","2021"
"KFUL","KCCB","10.0","2021"
"K3A2","KJAU","1.0","2021"
"KPDK","KIWS","1.0","2021"
"KDVT","83IS","1.0","2021"
"KSTS","UT54","1.0","2021"
"KTIW","KVUO","1.0","2021"
"EBCV","KADW","1.0","2021"
"KOMA","KVNY","1.0","2021"
"OK50","KBKN","2.0","2021"
"KAPA","KBKL","1.0","2021"
"KN14","3NJ9","1.0","2021"
"KENW","9WI8","2.0","2021"
"KDSM","8FA4","1.0","2021"
"KBMI","KMSN","1.0","2021"
"KAPF","KABE","4.0","2021"
"K0B5","KBAF","2.0","2021"
"KIXD","62OK","1.0","2021"
"8KY6","KAUS","4.0","2021"
"KLAX","OR47","2.0","2021"
"21NH","KASH","1.0","2021"
"RI20","KSRQ","1.0","2021"
"KPDX","KSBA","4.0","2021"
"KFSO","KLWM","1.0","2021"
"KPGD","KRFD","2.0","2021"
"KADS","KJQF","1.0","2021"
"KVUJ","KLAS","1.0","2021"
"LOLH","LOAV","1.0","2021"
"KIND","4II3","2.0","2021"
"EDDM","LPPR","3.0","2021"
"KPNS","K33J","1.0","2021"
"0CL6","KFUL","1.0","2021"
"OI68","7OH2","1.0","2021"
"KSAN","KBNA","7.0","2021"
"KAFW","MPMG","1.0","2021"
"KHND","KCVO","1.0","2021"
"KMAN","KS50","1.0","2021"
"KC47","KMRJ","1.0","2021"
"SCRN","SCHW","1.0","2021"
"KSDF","KPGD","2.0","2021"
"0FD0","KX04","1.0","2021"
"KOXC","1NY5","1.0","2021"
"KI69","KSGH","1.0","2021"
"KHIO","OG36","2.0","2021"
"OK71","KF36","1.0","2021"
"KTPA","LL78","2.0","2021"
"KDFW","OR47","2.0","2021"
"KDTW","07PN","4.0","2021"
"KFOE","SN04","1.0","2021"
"KHWV","KUUU","1.0","2021"
"ESKN","LROP","1.0","2021"
"FAGM","OMDB","1.0","2021"
"9WA7","KBDN","1.0","2021"
"YMES","YMFD","2.0","2021"
"SKBO","KMCO","2.0","2021"
"LFLB","LEGE","1.0","2021"
"7NC6","KJNX","1.0","2021"
"KVRB","KBLM","1.0","2021"
"NC79","KIPJ","1.0","2021"
"KDUJ","KUCP","1.0","2021"
"KJFK","LYBE","2.0","2021"
"YMND","YPEC","3.0","2021"
"KO69","KCRQ","1.0","2021"
"4FL9","11FL","1.0","2021"
"2FL0","FL15","1.0","2021"
"EKSB","LSGG","1.0","2021"
"KF70","KSDM","1.0","2021"
"67KY","KBNA","2.0","2021"
"KTTA","80NC","1.0","2021"
"KTIW","1WA9","2.0","2021"
"KEWR","38IN","1.0","2021"
"KAXH","17TE","1.0","2021"
"K28J","47FL","1.0","2021"
"K5W8","5MD5","1.0","2021"
"KI68","KLMO","1.0","2021"
"KSNA","CN12","1.0","2021"
"KMCO","KCWA","1.0","2021"
"OERY","OLBA","1.0","2021"
"KSFO","KSAF","1.0","2021"
"KJQF","NC09","1.0","2021"
"KFOK","4MD3","1.0","2021"
"KBDL","VT34","1.0","2021"
"KIAD","FL95","4.0","2021"
"KFTT","K1H0","1.0","2021"
"KWST","KBID","2.0","2021"
"LPPT","UUDD","1.0","2021"
"25CD","KDEN","1.0","2021"
"KOUN","K3O4","1.0","2021"
"KVPZ","IN84","3.0","2021"
"KEMT","KMOD","1.0","2021"
"KATL","8GA6","1.0","2021"
"32GA","KSPG","1.0","2021"
"KILG","KUKT","1.0","2021"
"IA54","WI81","1.0","2021"
"KSAF","KT67","1.0","2021"
"3NK5","61OH","1.0","2021"
"KO22","KMOD","1.0","2021"
"67AR","KDAL","1.0","2021"
"EBBE","ELNT","1.0","2021"
"LESL","LFPB","1.0","2021"
"KRNH","WS30","1.0","2021"
"CYOW","CYHU","1.0","2021"
"KFTY","30TA","1.0","2021"
"25CL","25CL","1.0","2021"
"KDOV","KWWD","1.0","2021"
"NZNE","NZAR","4.0","2021"
"KT82","KADS","1.0","2021"
"FABA","LFPG","1.0","2021"
"KTMB","FL91","1.0","2021"
"OK90","99TE","1.0","2021"
"KTYQ","KDAY","1.0","2021"
"YWOV","YBGR","1.0","2021"
"KSFO","32II","1.0","2021"
"TN62","KRZR","1.0","2021"
"KBKL","KTYS","1.0","2021"
"KSGF","KMKY","2.0","2021"
"ESSA","EGCC","1.0","2021"
"KIWA","KMIA","1.0","2021"
"KRDU","6NC3","3.0","2021"
"RPLL","WIDD","1.0","2021"
"KLOZ","KSRQ","1.0","2021"
"KMIA","CYYC","1.0","2021"
"KFTG","8CO4","2.0","2021"
"KMNN","OH99","1.0","2021"
"40XS","70XS","1.0","2021"
"54CL","KRNM","3.0","2021"
"LHPR","EDDW","1.0","2021"
"KAVL","LL53","1.0","2021"
"KBJC","KAPF","1.0","2021"
"03FA","FL78","1.0","2021"
"2IL2","KLOT","1.0","2021"
"VG07","KIAD","1.0","2021"
"EGBB","EYVI","1.0","2021"
"KCNO","KM45","1.0","2021"
"KEWB","KTOC","1.0","2021"
"KFSD","SD62","1.0","2021"
"K88R","K3T5","1.0","2021"
"EGNO","LCRA","1.0","2021"
"KOCF","KPGD","1.0","2021"
"KSAT","KBJC","1.0","2021"
"OK31","K52F","1.0","2021"
"KBST","ME14","1.0","2021"
"KC77","IL36","1.0","2021"
"KGYH","AL78","1.0","2021"
"EGKB","LLBG","1.0","2021"
"67KY","KPDX","1.0","2021"
"KPHL","6MD8","1.0","2021"
"LMML","EGSC","1.0","2021"
"GBYD","GOOY","1.0","2021"
"YMNG","YPKL","1.0","2021"
"KRIC","07FA","1.0","2021"
"KBTV","CYHU","1.0","2021"
"KFAT","KWVI","2.0","2021"
"TA49","TX92","1.0","2021"
"KAZO","KPTK","3.0","2021"
"KBVS","KFXE","1.0","2021"
"K8A1","KAVL","1.0","2021"
"EGKB","LEBL","2.0","2021"
"2NY9","KN03","1.0","2021"
"KPWT","KLAS","1.0","2021"
"EDMA","UUMO","1.0","2021"
"KIAH","KBTF","2.0","2021"
"EGQK","EGQS","1.0","2021"
"KIGQ","KBMI","1.0","2021"
"KGNV","K4R9","1.0","2021"
"5GA5","SC78","1.0","2021"
"CT20","KOWD","1.0","2021"
"2WI4","WI86","1.0","2021"
"KALN","MO77","1.0","2021"
"KBLI","KGEG","1.0","2021"
"KVPZ","KAPF","2.0","2021"
"K2W6","KGAI","1.0","2021"
"KOMH","78VA","1.0","2021"
"K58M","KEVY","1.0","2021"
"KMPO","K1N7","3.0","2021"
"NV17","NV13","1.0","2021"
"CN15","KFCH","1.0","2021"
"33CA","KCMA","1.0","2021"
"KDLO","KMCE","1.0","2021"
"UUDD","EHAM","2.0","2021"
"KDWA","KLHM","1.0","2021"
"IN99","KEYE","1.0","2021"
"KRDU","KFXE","1.0","2021"
"II43","LL53","1.0","2021"
"SDCO","SBST","1.0","2021"
"LLBG","OM11","1.0","2021"
"CA42","97CA","1.0","2021"
"KBWI","KVRB","1.0","2021"
"96FD","FD77","1.0","2021"
"KEDU","CA35","1.0","2021"
"KMKE","WS78","1.0","2021"
"KLAX","KCOE","1.0","2021"
"2CD3","K11V","1.0","2021"
"KHOU","KDAY","1.0","2021"
"EPKW","EPKN","1.0","2021"
"KLPR","K8G1","1.0","2021"
"KDVT","K3S8","1.0","2021"
"WBKK","WSSL","1.0","2021"
"KBUR","KL22","1.0","2021"
"ETNW","OJAM","1.0","2021"
"NR40","KBUY","1.0","2021"
"EGNX","LIRP","1.0","2021"
"MPTO","SEQM","1.0","2021"
"EGNM","EGNX","1.0","2021"
"KMGJ","5NY5","2.0","2021"
"FARA","OMDB","1.0","2021"
"KAPA","MPMG","1.0","2021"
"KILG","KACY","2.0","2021"
"KSFO","KTOA","1.0","2021"
"EDDS","EDAB","1.0","2021"
"KDET","4OI7","1.0","2021"
"SDAA","SDAI","1.0","2021"
"KSGF","KEWR","1.0","2021"
"EVRA","LEBL","2.0","2021"
"LFOT","LFRJ","1.0","2021"
"KPTK","KDTS","1.0","2021"
"KGPM","KF46","2.0","2021"
"KACY","KMMU","1.0","2021"
"TS54","00TS","1.0","2021"
"EGBL","EGCV","1.0","2021"
"1OI9","KBED","1.0","2021"
"KOKV","3VG7","1.0","2021"
"KMCX","OI45","1.0","2021"
"YWOL","YBTH","1.0","2021"
"LKPL","LKHS","1.0","2021"
"KLVK","KMER","1.0","2021"
"KRDG","5PA3","1.0","2021"
"EGBK","EGSC","1.0","2021"
"UT80","KDVT","1.0","2021"
"CYQG","KRDU","1.0","2021"
"KGYY","KMCO","1.0","2021"
"CZBA","CYTZ","1.0","2021"
"KSRQ","KOMN","1.0","2021"
"KLNS","PA30","1.0","2021"
"2AL6","K4R9","1.0","2021"
"48MD","KRDU","1.0","2021"
"UUWW","LSZM","1.0","2021"
"KSRQ","WS17","1.0","2021"
"KT74","KFTW","1.0","2021"
"93MD","K2W6","1.0","2021"
"KORD","NC63","1.0","2021"
"KBUR","KAUS","3.0","2021"
"KMIA","KRDU","31.0","2021"
"KMIA","EHAM","17.0","2021"
"KCMH","KPHL","19.0","2021"
"LHBP","LOWW","4.0","2021"
"KVNY","KBED","2.0","2021"
"3TX2","2TS6","1.0","2021"
"KPHX","KLAX","133.0","2021"
"KDAL","43TS","6.0","2021"
"KFLL","KDEN","58.0","2021"
"KSAT","KLAX","7.0","2021"
"OTHH","OTHH","28.0","2021"
"ENTC","ENBO","54.0","2021"
"05FL","KGIF","1.0","2021"
"UAII","UAAA","34.0","2021"
"KESW","KPWT","1.0","2021"
"KJVL","KDPA","3.0","2021"
"KDVN","KDVN","2.0","2021"
"KSEA","27MT","7.0","2021"
"LFQQ","LFMY","2.0","2021"
"CA66","KCMA","1.0","2021"
"WA04","NV13","1.0","2021"
"FL19","KLEE","1.0","2021"
"KVNC","FD77","1.0","2021"
"KBED","KPSF","3.0","2021"
"KROC","KN69","1.0","2021"
"6PA3","KMDT","5.0","2021"
"KSFO","RKSI","28.0","2021"
"FL35","FD38","1.0","2021"
"YSBK","YBTH","12.0","2021"
"ZGSZ","ZUCK","154.0","2021"
"KNDZ","K0R1","1.0","2021"
"KIAD","49OH","2.0","2021"
"KBDR","KBDR","35.0","2021"
"KECP","KORL","1.0","2021"
"PA81","73PA","1.0","2021"
"KPAO","KC83","7.0","2021"
"KCRQ","KLGB","10.0","2021"
"KSAN","KBTF","5.0","2021"
"LFMN","EDDM","4.0","2021"
"KANE","KD39","1.0","2021"
"KPLU","KS36","3.0","2021"
"FL35","KLGA","5.0","2021"
"KNPA","11FL","1.0","2021"
"SD99","KATL","5.0","2021"
"KATL","FA62","1.0","2021"
"EGLF","LKPR","1.0","2021"
"LSGG","EDDG","1.0","2021"
"KFLL","KOQU","8.0","2021"
"7TN3","38IN","1.0","2021"
"KTUS","KTUS","145.0","2021"
"KPBI","KAVP","1.0","2021"
"KDTW","FD38","2.0","2021"
"LOWW","EDDB","18.0","2021"
"LEIB","LEMG","4.0","2021"
"KBLM","KMMU","1.0","2021"
"KOSU","KCQA","2.0","2021"
"KAPA","KADS","4.0","2021"
"KMSP","FD38","3.0","2021"
"KMDQ","KDLL","1.0","2021"
"KFMY","KDKK","1.0","2021"
"TJSJ","KBWI","23.0","2021"
"KRMN","KRMN","5.0","2021"
"TBPB","PR20","2.0","2021"
"88PA","80OH","1.0","2021"
"LIMC","LEMD","14.0","2021"
"LGMG","LGTT","2.0","2021"
"KSDF","KAPF","2.0","2021"
"EDDF","LPPR","9.0","2021"
"KGRI","TS53","4.0","2021"
"LILV","LILV","28.0","2021"
"EGKA","EGKC","1.0","2021"
"7WA7","KYKM","2.0","2021"
"KIAH","KAFW","3.0","2021"
"KAVL","KLNS","1.0","2021"
"KPAO","KBUR","1.0","2021"
"KAPF","KDAY","3.0","2021"
"PN25","PS66","1.0","2021"
"K9D9","KGRR","1.0","2021"
"KLGB","KF70","6.0","2021"
"KLOM","KWAY","1.0","2021"
"KSBP","KSBP","53.0","2021"
"KMMI","TN79","1.0","2021"
"KCOS","KBJC","14.0","2021"
"KSBA","KAPC","2.0","2021"
"KSDL","KSEE","4.0","2021"
"KSBA","KSNA","7.0","2021"
"ELLX","EPWA","1.0","2021"
"KOCF","KOCF","37.0","2021"
"KSEA","KEUG","34.0","2021"
"9SD8","K4X4","2.0","2021"
"EGLL","LEMG","2.0","2021"
"KBUY","K20A","1.0","2021"
"KPSP","KSDL","6.0","2021"
"EBBR","ETNL","1.0","2021"
"EBLG","LEBL","4.0","2021"
"KLWM","KGDM","3.0","2021"
"KAID","KUMP","3.0","2021"
"KLAX","KRDU","14.0","2021"
"KBFI","7AK3","1.0","2021"
"KTOA","KLAS","3.0","2021"
"KMCI","KFLL","8.0","2021"
"KRAL","KVNY","9.0","2021"
"MY66","KSGS","1.0","2021"
"LIME","LIME","18.0","2021"
"EGLP","EGGW","1.0","2021"
"KPSP","KFUL","3.0","2021"
"KSFO","KRDM","7.0","2021"
"KHJO","KO42","1.0","2021"
"KWHP","KAEG","1.0","2021"
"KTTN","KPNE","15.0","2021"
"KAUS","KHHR","2.0","2021"
"KXFL","KXFL","21.0","2021"
"KF46","K9F9","1.0","2021"
"IA30","KPWK","1.0","2021"
"YMTG","YMML","18.0","2021"
"KSAT","KHQZ","4.0","2021"
"KX14","KIMM","1.0","2021"
"KCLT","KTEL","1.0","2021"
"KCLT","3OH5","2.0","2021"
"LSGG","LFPG","23.0","2021"
"OR02","KPDX","3.0","2021"
"0AL9","KBNA","2.0","2021"
"KIAH","27CL","9.0","2021"
"KOSH","KVRB","1.0","2021"
"LDZA","LIMC","4.0","2021"
"FL90","23FL","1.0","2021"
"KSRQ","7FL4","1.0","2021"
"KMMU","KDXR","1.0","2021"
"RJOY","RJOY","8.0","2021"
"SBSP","SSLI","1.0","2021"
"KPHL","KPWM","8.0","2021"
"KPJC","K02G","2.0","2021"
"KPYM","MA66","1.0","2021"
"K52F","KT31","1.0","2021"
"NZRT","NZFF","9.0","2021"
"EGSS","LIRP","1.0","2021"
"EKYT","EKRK","2.0","2021"
"16FD","0FD0","7.0","2021"
"KEZS","KDPA","2.0","2021"
"KBNA","XS39","2.0","2021"
"87NC","KRDU","2.0","2021"
"KTMB","1OH4","1.0","2021"
"KPWA","04TX","1.0","2021"
"CBQ2","CBQ2","1.0","2021"
"EPKK","EPKK","1.0","2021"
"KLAX","KABQ","18.0","2021"
"EFHK","EDDP","6.0","2021"
"LIRG","LIRA","1.0","2021"
"KMKE","KAIG","4.0","2021"
"KDTW","KI67","5.0","2021"
"82PA","KDAB","1.0","2021"
"TX92","KAUS","1.0","2021"
"CYYZ","PANC","2.0","2021"
"EBLG","ENGM","4.0","2021"
"KEDC","05TA","1.0","2021"
"EDWF","EDLD","1.0","2021"
"76MI","26MI","1.0","2021"
"KAFW","XS92","1.0","2021"
"79FD","FD38","1.0","2021"
"KFCI","KDFW","6.0","2021"
"KSAC","KO52","2.0","2021"
"UMMS","EBCI","2.0","2021"
"KGYR","KLWC","2.0","2021"
"KRYN","KPAN","2.0","2021"
"KOXC","KTEB","10.0","2021"
"KUKI","KCCR","1.0","2021"
"LOAG","LOWG","1.0","2021"
"K1H2","K1H0","1.0","2021"
"69MY","KMHE","1.0","2021"
"2MO0","MO18","1.0","2021"
"LMML","LTFM","4.0","2021"
"26MO","2KS9","1.0","2021"
"CYKF","KORD","1.0","2021"
"KSEA","KSEA","10.0","2021"
"LIDA","LIPE","1.0","2021"
"KDCU","KDCU","21.0","2021"
"9TA1","K1T7","1.0","2021"
"75OK","KO53","1.0","2021"
"EIDW","KBOS","3.0","2021"
"66NC","K7B2","1.0","2021"
"KMRY","KDFW","5.0","2021"
"04FL","FD90","1.0","2021"
"KTOA","KAJO","3.0","2021"
"KGYR","KBXK","5.0","2021"
"KSQL","KMCE","1.0","2021"
"KFRG","KIAD","15.0","2021"
"YHML","YMEL","1.0","2021"
"KPNE","FD15","1.0","2021"
"67KY","KCMH","2.0","2021"
"GE33","0GA0","1.0","2021"
"LTFJ","UUMO","2.0","2021"
"LOWL","EDVE","2.0","2021"
"WA17","96WA","1.0","2021"
"DE49","7MD8","2.0","2021"
"KFMY","KSUS","4.0","2021"
"KO27","KPAO","1.0","2021"
"KC81","OI88","1.0","2021"
"KBTL","7MI3","4.0","2021"
"KAUS","KABE","1.0","2021"
"51TE","TS11","1.0","2021"
"KFBG","KCTZ","1.0","2021"
"KEWB","KSFZ","3.0","2021"
"KSWI","KTKI","1.0","2021"
"KSGS","49MN","1.0","2021"
"KCTJ","KRMG","1.0","2021"
"KSBM","KABE","1.0","2021"
"KNUQ","3CA7","1.0","2021"
"XS95","TX09","1.0","2021"
"KSBA","KLGA","1.0","2021"
"NZTE","NZCH","3.0","2021"
"GA75","K5A9","1.0","2021"
"KFNT","KDTW","2.0","2021"
"KFKL","16PA","1.0","2021"
"SBGL","EBMB","1.0","2021"
"KMSP","KAXH","1.0","2021"
"DE25","2MD4","1.0","2021"
"KL35","KCMA","4.0","2021"
"CYTZ","CSD7","1.0","2021"
"KHHR","KCRQ","6.0","2021"
"KRKW","KRKW","2.0","2021"
"KCHD","KE95","1.0","2021"
"KSLI","KTRK","1.0","2021"
"9IN9","5II5","1.0","2021"
"YWLM","YSTW","3.0","2021"
"K1B9","KHYA","2.0","2021"
"KGCM","KAUS","1.0","2021"
"KDXR","KISP","2.0","2021"
"IS80","4LL7","1.0","2021"
"9CL0","KMOD","2.0","2021"
"EDXC","EDXC","2.0","2021"
"OH88","KRZT","1.0","2021"
"KSFF","KS27","1.0","2021"
"ESKM","ESGG","1.0","2021"
"KO61","09CL","1.0","2021"
"KBKV","KRSW","1.0","2021"
"PN62","KRSW","1.0","2021"
"91OI","TLPC","1.0","2021"
"EDDS","LELH","1.0","2021"
"FD92","KX04","1.0","2021"
"LEMH","EGLF","1.0","2021"
"KSFB","FL62","19.0","2021"
"EDDP","EGSS","5.0","2021"
"KTTA","KAPA","1.0","2021"
"EDDK","OMSJ","1.0","2021"
"KLAS","KDLL","1.0","2021"
"NZPI","NZPI","11.0","2021"
"KJYO","KHEF","2.0","2021"
"YBDG","YSLK","3.0","2021"
"KSTP","KMKE","2.0","2021"
"LFRN","LFHV","1.0","2021"
"KPAE","KESW","2.0","2021"
"KSRQ","KRDM","1.0","2021"
"KFTW","VG07","1.0","2021"
"EGLK","LSZH","1.0","2021"
"KROC","KMDW","1.0","2021"
"PN59","KAXQ","1.0","2021"
"K21D","69MY","1.0","2021"
"KSFO","KCPU","1.0","2021"
"KOXC","KROC","2.0","2021"
"KAXH","15AR","1.0","2021"
"KN57","KN71","2.0","2021"
"KHEF","VG07","4.0","2021"
"KIWA","KSMX","2.0","2021"
"EIDW","EPPO","1.0","2021"
"K3R9","XS80","1.0","2021"
"KATW","IS47","1.0","2021"
"KFRG","KBUF","1.0","2021"
"KPBI","KDNN","1.0","2021"
"KTKI","KM99","1.0","2021"
"KF70","KSBA","2.0","2021"
"KORL","KLAX","6.0","2021"
"LTAD","OTBD","1.0","2021"
"KNPA","K12J","1.0","2021"
"KSAN","KMHR","2.0","2021"
"KOZW","KRNP","1.0","2021"
"KT82","KTUS","1.0","2021"
"KIAD","KJST","1.0","2021"
"KFXE","KMQY","1.0","2021"
"KGVL","KCLW","1.0","2021"
"KSLG","KLAS","1.0","2021"
"LIMJ","EDMO","1.0","2021"
"KIXD","1KS1","1.0","2021"
"ME60","KWST","1.0","2021"
"1FD4","KLAF","1.0","2021"
"KPNS","3TN4","1.0","2021"
"KLAL","KX40","1.0","2021"
"CYTZ","CYUL","1.0","2021"
"KBTF","MT18","2.0","2021"
"KOAK","17CL","2.0","2021"
"VVTS","VOMM","2.0","2021"
"88NY","K9G3","2.0","2021"
"KRSW","6OH1","1.0","2021"
"LSZH","LSME","1.0","2021"
"KU42","UT41","1.0","2021"
"KFLL","FD83","2.0","2021"
"VG64","89VA","1.0","2021"
"KJVY","40IN","1.0","2021"
"KCSV","KORL","1.0","2021"
"KLOM","PA71","1.0","2021"
"K4I3","KPCM","1.0","2021"
"K74S","KNUW","1.0","2021"
"60TE","52TE","1.0","2021"
"KATL","KALB","3.0","2021"
"KJQF","KBKL","1.0","2021"
"LFLP","LKTB","1.0","2021"
"KTEB","08OH","1.0","2021"
"EKHG","EKOD","1.0","2021"
"CYZD","CBM2","1.0","2021"
"LIPR","LIPD","1.0","2021"
"6FD2","KX51","1.0","2021"
"KTEB","K47A","1.0","2021"
"NC86","NC86","1.0","2021"
"KFCM","KRRQ","1.0","2021"
"KFCS","K00V","1.0","2021"
"KRZT","KSRQ","1.0","2021"
"CA35","37CN","1.0","2021"
"KRYY","6GA8","1.0","2021"
"0CA3","KSBA","1.0","2021"
"KISP","KN69","2.0","2021"
"KOSU","77OH","1.0","2021"
"LIPB","LZIB","1.0","2021"
"SDAM","SBSP","1.0","2021"
"EGNX","KI67","1.0","2021"
"KS21","WA67","1.0","2021"
"KISM","KMCO","4.0","2021"
"K7B2","CT48","1.0","2021"
"KNZY","KOXR","1.0","2021"
"KEUG","OR79","1.0","2021"
"LEMD","OERK","1.0","2021"
"TJSJ","72FL","1.0","2021"
"79OH","KMKE","1.0","2021"
"6MD8","6MD8","1.0","2021"
"OK94","98OK","1.0","2021"
"KGLE","K52F","9.0","2021"
"KBDR","56NC","1.0","2021"
"VG05","NC37","1.0","2021"
"EDNF","EDNB","1.0","2021"
"KSCK","28CA","1.0","2021"
"EKCH","EGLF","2.0","2021"
"OMDB","OMAL","1.0","2021"
"KJQF","NC59","1.0","2021"
"LHPR","LKTB","1.0","2021"
"EBBR","LTBY","2.0","2021"
"KRNH","45WI","1.0","2021"
"8FA4","KBKV","1.0","2021"
"EGBG","EGCV","1.0","2021"
